latitude,longitude,brightness,acq_date,confidence
17.84785,74.90114,344.91,11/18/2025,n
18.6038,78.31178,330.39,11/18/2025,l
18.5382,77.99726,331.47,11/18/2025,l
18.50791,77.79812,335.58,11/18/2025,n
18.63108,78.30899,330.06,11/18/2025,n
18.51947,77.7429,354.84,11/18/2025,n
18.51343,77.77818,333.55,11/18/2025,n
18.67839,78.49566,329.94,11/18/2025,n
18.52445,77.77564,342.98,11/18/2025,n
18.51781,77.74492,349.82,11/18/2025,n
18.57846,77.97346,332.09,11/18/2025,n
18.52885,77.74239,336.61,11/18/2025,n
18.53354,77.73728,367,11/18/2025,h
18.53436,77.74112,330.43,11/18/2025,n
18.53906,77.73601,339.68,11/18/2025,n
18.55667,77.76421,344.32,11/18/2025,n
18.56219,77.76296,333.03,11/18/2025,l
18.59358,77.88345,333.44,11/18/2025,n
18.62617,77.82025,333.42,11/18/2025,n
18.62567,77.82021,332.13,11/18/2025,n
18.64816,77.79102,330.86,11/18/2025,l
18.67921,77.85543,333.93,11/18/2025,n
18.8252,78.49306,330.71,11/18/2025,l
18.83115,78.49532,329.93,11/18/2025,l
18.7106,77.89536,333.28,11/18/2025,n
18.77259,78.08192,330.38,11/18/2025,l
18.85334,78.44344,330.43,11/18/2025,l
18.81709,78.21475,336.02,11/18/2025,n
18.889,78.51007,330.1,11/18/2025,n
18.86762,78.44219,330.29,11/18/2025,l
18.8186,78.2131,338.1,11/18/2025,n
18.77922,77.89813,332.61,11/18/2025,n
18.78546,77.9006,340.7,11/18/2025,n
18.8153,77.98701,345.6,11/18/2025,n
18.84539,78.04881,333.5,11/18/2025,n
18.86072,78.068,334.28,11/18/2025,n
18.86767,78.04739,338.68,11/18/2025,n
19.71452,82.29906,327.22,11/18/2025,n
18.92828,78.05917,334.86,11/18/2025,n
18.27293,74.7827,344.53,11/18/2025,n
18.26976,74.78433,345.85,11/18/2025,n
18.54948,75.81953,338.15,11/18/2025,n
19.89795,82.1152,333.34,11/18/2025,n
20.55924,85.56479,335.57,11/18/2025,n
20.26751,83.42654,332.15,11/18/2025,n
19.23315,77.72328,336.2,11/18/2025,n
18.5473,74.47736,367,11/18/2025,h
18.54969,74.47437,350.62,11/18/2025,n
20.76044,85.29829,334.72,11/18/2025,l
19.90836,80.54773,328.31,11/18/2025,l
20.7958,85.25437,339.3,11/18/2025,n
20.80679,85.25642,335.54,11/18/2025,l
20.96325,85.19102,343.48,11/18/2025,n
20.96402,85.17429,336.9,11/18/2025,n
20.97159,85.177,339.89,11/18/2025,n
18.8229,74.41773,333.62,11/18/2025,n
19.53344,77.52123,356.49,11/18/2025,n
18.82584,74.42058,336.64,11/18/2025,n
21.07855,85.04003,332.63,11/18/2025,l
20.51742,81.77689,329.39,11/18/2025,n
20.51911,81.77664,328.81,11/18/2025,n
22.35909,80.00426,329.23,11/18/2025,n
22.31917,79.80094,338.53,11/18/2025,n
22.24574,79.48613,344.42,11/18/2025,n
22.40314,80.16451,334.81,11/18/2025,n
22.40221,80.15987,328.61,11/18/2025,l
22.4246,80.11076,328.8,11/18/2025,l
22.39721,79.9737,332.11,11/18/2025,n
22.29922,79.44124,336.77,11/18/2025,n
22.43361,80.03988,336.76,11/18/2025,n
22.41697,79.90915,336.52,11/18/2025,n
22.38394,79.74328,332.12,11/18/2025,n
22.47515,80.13361,335.85,11/18/2025,n
22.41915,79.8019,337.6,11/18/2025,n
22.39832,79.67281,334.36,11/18/2025,n
22.44415,79.94487,332.09,11/18/2025,n
22.4189,79.79867,341.84,11/18/2025,n
22.39821,79.67491,332.43,11/18/2025,l
24.62956,94.11536,327.55,11/18/2025,n
22.48936,79.98428,334.43,11/18/2025,n
22.43491,79.69208,339.99,11/18/2025,n
23.62861,86.29255,336.42,11/18/2025,n
22.44495,79.64805,333.73,11/18/2025,n
23.95127,88.36333,333.37,11/18/2025,n
22.54523,80.05539,335.62,11/18/2025,n
22.54429,80.05062,335.47,11/18/2025,n
23.68208,86.39508,332.38,11/18/2025,l
22.55523,79.98897,334.34,11/18/2025,n
23.68539,86.39448,338.42,11/18/2025,n
23.71128,86.45167,334.2,11/18/2025,n
23.71415,86.45103,343.12,11/18/2025,n
22.58634,80.03777,330.39,11/18/2025,n
22.54939,79.78701,338.69,11/18/2025,n
22.57728,79.90142,330.59,11/18/2025,n
23.75798,86.40433,339.61,11/18/2025,n
23.7613,86.40372,339.72,11/18/2025,n
23.76461,86.40311,334.62,11/18/2025,l
23.76792,86.4025,330.82,11/18/2025,l
22.71671,80.34834,340.33,11/18/2025,n
23.78,86.39254,339.91,11/18/2025,n
23.77942,86.38878,343.35,11/18/2025,n
23.77532,86.3624,336.1,11/18/2025,l
23.79403,86.35122,337.38,11/18/2025,n
23.79735,86.35062,338.68,11/18/2025,l
23.77894,86.21043,337.69,11/18/2025,l
23.78226,86.20983,337.97,11/18/2025,l
23.80343,86.32989,340.67,11/18/2025,n
23.80674,86.32928,332.64,11/18/2025,l
23.76049,85.86249,336.03,11/18/2025,n
23.16508,82.33433,335.79,11/18/2025,n
23.16601,82.33939,332.48,11/18/2025,l
22.76483,80.22523,329.02,11/18/2025,n
21.10725,72.64783,352.12,11/18/2025,n
21.10505,72.65057,329.82,11/18/2025,n
21.10322,72.6434,345.71,11/18/2025,n
21.10138,72.63621,332.23,11/18/2025,n
23.83019,84.57368,331.02,11/18/2025,l
23.01121,79.93697,331.72,11/18/2025,n
22.54454,77.69769,343.55,11/18/2025,n
22.67887,78.29464,339.41,11/18/2025,n
22.80758,78.87902,334.71,11/18/2025,n
23.03863,79.86673,333.61,11/18/2025,n
22.63198,77.83011,338.05,11/18/2025,n
22.78945,78.55224,332.38,11/18/2025,n
22.81809,78.64162,335.6,11/18/2025,n
22.67415,77.95374,335.55,11/18/2025,n
22.6273,77.70802,350.89,11/18/2025,n
22.6266,77.70473,340.85,11/18/2025,n
22.6259,77.70145,350.5,11/18/2025,n
22.68283,77.94494,367,11/18/2025,h
22.81468,78.57635,340.34,11/18/2025,n
22.66023,77.81288,336.2,11/18/2025,n
22.62222,77.60831,334.81,11/18/2025,n
22.77952,78.4483,340.58,11/18/2025,n
22.8117,78.57439,339.58,11/18/2025,n
22.71161,78.08704,337.52,11/18/2025,n
22.62815,77.70586,348.38,11/18/2025,n
22.68599,77.94538,344.54,11/18/2025,n
22.6853,77.94221,342.7,11/18/2025,n
22.66603,77.82974,331.48,11/18/2025,l
22.66182,77.81049,339.17,11/18/2025,n
23.08486,79.78732,331.72,11/18/2025,n
22.7899,78.37769,335.06,11/18/2025,n
22.67472,77.82081,330.97,11/18/2025,n
22.84177,78.57312,342.49,11/18/2025,n
22.73175,78.05929,337.94,11/18/2025,n
22.84292,78.55473,331.11,11/18/2025,n
22.74302,78.06299,333.68,11/18/2025,n
22.74235,78.05991,331.76,11/18/2025,n
25.42107,76.63885,345.37,11/18/2025,n
32.21755,75.32358,326.3,11/18/2025,n
31.5358,75.55453,333.62,11/18/2025,n
31.20014,74.81582,330.8,11/18/2025,n
31.02599,74.92056,344.71,11/18/2025,n
31.02102,74.92213,367,11/18/2025,h
31.15946,75.87858,328.31,11/18/2025,n
30.8167,74.94388,341.83,11/18/2025,n
30.52556,74.32706,332.12,11/18/2025,n
30.432,74.46545,334.76,11/18/2025,n
30.43373,74.46579,339.82,11/18/2025,n
30.38939,74.42005,337.09,11/18/2025,n
30.41719,74.67457,340.93,11/18/2025,n
30.48984,76.1666,345.25,11/18/2025,n
30.4904,76.16855,340.4,11/18/2025,n
29.93375,74.58828,332.56,11/18/2025,n
29.95987,74.88164,344.21,11/18/2025,n
29.9745,75.15115,332.55,11/18/2025,n
29.5751,74.28565,352.3,11/18/2025,n
29.57605,74.28957,367,11/18/2025,h
29.50231,74.12907,334.8,11/18/2025,n
29.48602,74.08649,367,11/18/2025,h
29.48063,74.08817,340.83,11/18/2025,n
29.50241,74.17649,338,11/18/2025,n
29.36467,73.71758,336.21,11/18/2025,n
29.36223,73.71804,332.3,11/18/2025,l
29.29371,73.60979,332.81,11/18/2025,n
29.35572,74.02683,332.46,11/18/2025,n
29.86331,76.37774,330.87,11/18/2025,n
29.38009,75.45226,341.61,11/18/2025,n
29.38088,75.45565,367,11/18/2025,h
29.26365,75.35347,347.73,11/18/2025,n
29.7879,78.10374,327.55,11/18/2025,n
29.62278,77.52337,328.5,11/18/2025,n
29.2063,75.71742,346.78,11/18/2025,n
29.19332,76.30237,341.12,11/18/2025,n
29.3436,77.33669,329.52,11/18/2025,n
29.3437,77.33398,330.75,11/18/2025,n
29.21577,77.40601,330.99,11/18/2025,n
29.01412,76.73117,332.08,11/18/2025,n
29.19112,77.57812,340.03,11/18/2025,n
29.03131,77.96171,333.8,11/18/2025,n
29.02841,77.96046,332.24,11/18/2025,n
29.13733,78.64033,332.4,11/18/2025,n
29.2168,79.15884,343.28,11/18/2025,n
28.86044,78.01431,344.05,11/18/2025,n
29.02975,79.35888,327.94,11/18/2025,l
28.90554,79.76917,337.02,11/18/2025,n
28.59809,78.47737,332.37,11/18/2025,n
28.59767,78.48071,333.39,11/18/2025,n
28.50748,79.67297,339.74,11/18/2025,n
28.50796,79.67159,338.99,11/18/2025,n
28.48899,79.95885,334.58,11/18/2025,n
28.50655,80.31657,339.22,11/18/2025,n
28.37383,79.90962,339.45,11/18/2025,n
28.36986,79.91061,330.04,11/18/2025,n
28.21493,79.93668,330.27,11/18/2025,n
28.34791,80.79887,334,11/18/2025,n
28.31763,80.66061,331.23,11/18/2025,n
28.12101,80.3113,335.36,11/18/2025,n
28.18607,80.90842,333.35,11/18/2025,n
27.7122,78.78131,338.2,11/18/2025,n
27.93173,80.12071,341.16,11/18/2025,n
27.97543,80.43388,334.1,11/18/2025,n
27.79612,79.98547,336.34,11/18/2025,n
27.90536,81.15675,332.34,11/18/2025,n
27.58672,79.5164,338.82,11/18/2025,n
27.39979,78.85619,341.76,11/18/2025,n
27.73056,80.61324,337.91,11/18/2025,n
27.66798,80.33463,337.51,11/18/2025,n
27.28894,78.52445,330.88,11/18/2025,n
27.0829,83.47524,333.41,11/18/2025,n
25.73307,76.64165,367,11/18/2025,h
25.73382,76.64498,367,11/18/2025,h
25.70366,76.53486,332.22,11/18/2025,n
25.72875,76.64636,339.69,11/18/2025,n
25.73174,76.65968,329.76,11/18/2025,n
25.74293,76.70959,337.3,11/18/2025,n
27.07656,83.45907,338.62,11/18/2025,n
25.72799,76.64302,367,11/18/2025,h
25.73416,76.6944,331.27,11/18/2025,n
25.73787,76.71095,332.04,11/18/2025,n
25.73862,76.71429,330.28,11/18/2025,l
27.01393,83.11684,342.97,11/18/2025,n
25.68956,76.52055,339.19,11/18/2025,n
26.28209,79.27059,334.26,11/18/2025,n
25.69034,76.52399,367,11/18/2025,h
25.69601,76.57301,354.29,11/18/2025,n
26.41102,79.93037,338.56,11/18/2025,n
25.71954,76.67719,367,11/18/2025,h
25.69399,76.588,349.96,11/18/2025,n
25.71672,76.68855,343.29,11/18/2025,n
25.66375,76.4548,367,11/18/2025,h
25.70186,76.64661,337.44,11/18/2025,n
25.71166,76.68993,345.6,11/18/2025,n
26.65404,81.22087,332.91,11/18/2025,n
27.05496,83.43732,332.05,11/18/2025,n
25.66987,76.52955,339.06,11/18/2025,n
25.68456,76.59412,340.09,11/18/2025,n
25.71411,76.72449,330.01,11/18/2025,l
26.30551,79.47298,341.81,11/18/2025,n
27.05951,83.4846,334.11,11/18/2025,n
27.06096,83.49304,332.38,11/18/2025,n
27.06891,83.53939,331.35,11/18/2025,n
27.07107,83.552,333.97,11/18/2025,n
25.67945,76.59548,340.38,11/18/2025,n
26.30126,79.47404,340.7,11/18/2025,n
25.64832,76.45898,367,11/18/2025,h
26.29884,79.48396,330.93,11/18/2025,l
27.05914,83.52401,334.07,11/18/2025,n
25.64627,76.52143,331.3,11/18/2025,n
25.64705,76.52485,336.97,11/18/2025,n
27.03698,83.43677,339.1,11/18/2025,n
25.67418,76.64349,367,11/18/2025,h
25.73939,76.93063,367,11/18/2025,h
26.27912,79.47482,343.98,11/18/2025,n
27.02465,83.44818,330.58,11/18/2025,n
27.02538,83.45242,340.01,11/18/2025,n
27.02336,83.44778,331.57,11/18/2025,n
26.91245,82.86415,336.96,11/18/2025,n
27,83.37344,334.05,11/18/2025,n
26.27715,79.4743,351.03,11/18/2025,n
25.7411,76.92863,356.34,11/18/2025,n
25.64641,76.52287,340.87,11/18/2025,n
25.66154,76.59113,330.67,11/18/2025,n
26.37134,79.99626,332.27,11/18/2025,n
25.67351,76.64525,367,11/18/2025,h
26.14143,78.8689,332.04,11/18/2025,l
26.02993,78.35182,333.29,11/18/2025,n
26.53071,80.86749,333.15,11/18/2025,n
26.18736,79.16203,340.82,11/18/2025,n
26.71648,81.90986,335.68,11/18/2025,n
26.89121,82.91026,330.79,11/18/2025,n
26.11235,78.84042,332.55,11/18/2025,n
26.19843,79.26128,330.05,11/18/2025,l
25.42712,75.75125,338.58,11/18/2025,n
25.62452,76.61913,357.71,11/18/2025,n
25.64179,76.69633,332.23,11/18/2025,n
25.63672,76.69771,338.82,11/18/2025,n
26.07975,78.7506,350.58,11/18/2025,n
27.16545,84.62212,327.08,11/18/2025,n
26.06084,78.68233,334.93,11/18/2025,n
26.06913,78.72208,331.68,11/18/2025,n
25.59852,76.57574,341.62,11/18/2025,n
25.94385,78.15029,334.1,11/18/2025,n
26.05949,78.69839,330.94,11/18/2025,n
26.44984,80.63844,333.03,11/18/2025,n
25.49014,76.12347,331.6,11/18/2025,n
26.34319,80.11514,338.1,11/18/2025,n
25.62752,76.72858,367,11/18/2025,h
25.61344,76.68991,347.1,11/18/2025,n
25.6142,76.69327,348.56,11/18/2025,n
25.45938,76.03851,336.12,11/18/2025,n
25.46023,76.0422,343.63,11/18/2025,n
25.97184,78.35011,336.19,11/18/2025,n
26.06163,78.77593,333.13,11/18/2025,n
26.06369,78.78577,330.1,11/18/2025,n
26.06574,78.79559,340.08,11/18/2025,n
26.18449,79.37001,345.6,11/18/2025,n
26.31787,80.0309,333.27,11/18/2025,n
26.66598,81.84447,335.51,11/18/2025,n
26.93752,83.3647,338.43,11/18/2025,n
26.04058,78.69793,334.11,11/18/2025,n
26.19127,79.42516,340.39,11/18/2025,n
26.19219,79.42963,332.3,11/18/2025,n
26.95962,83.51395,333.82,11/18/2025,n
25.58915,76.65401,350.26,11/18/2025,n
26.03612,78.69905,331.32,11/18/2025,n
25.59993,76.72538,344.05,11/18/2025,n
25.91144,78.13577,333.65,11/18/2025,n
25.95141,78.32214,344.31,11/18/2025,n
25.95253,78.32737,339.02,11/18/2025,n
26.04104,78.74479,340.59,11/18/2025,n
26.05139,78.79402,330.76,11/18/2025,n
26.84972,82.9239,330.28,11/18/2025,n
25.56272,76.5854,330.15,11/18/2025,l
25.57973,76.66008,332.36,11/18/2025,n
25.58276,76.67342,351.41,11/18/2025,n
25.89863,78.09908,331.98,11/18/2025,n
25.90681,78.13696,340.99,11/18/2025,n
25.91145,78.15851,336.74,11/18/2025,n
25.54432,76.52865,335.62,11/18/2025,n
25.5615,76.60383,346.88,11/18/2025,n
25.87985,78.03493,332.56,11/18/2025,n
25.90334,78.14353,331.12,11/18/2025,n
26.29484,80.02348,339.33,11/18/2025,n
25.56228,76.60725,367,11/18/2025,h
25.56647,76.64931,337.26,11/18/2025,n
25.87755,78.04705,329.46,11/18/2025,n
25.94217,78.34654,339.63,11/18/2025,n
26.93585,83.4796,329.55,11/18/2025,n
25.55363,76.61685,340.31,11/18/2025,n
25.58043,76.73421,355.23,11/18/2025,n
25.58194,76.74085,339.02,11/18/2025,n
25.98606,78.57423,341.99,11/18/2025,n
25.99466,78.61465,338.99,11/18/2025,n
25.92172,78.29637,332.99,11/18/2025,n
25.92399,78.3069,337.24,11/18/2025,n
25.92281,78.32388,339.97,11/18/2025,n
26.0555,78.94638,330.11,11/18/2025,n
26.90905,83.42815,331.8,11/18/2025,n
26.49268,81.09586,332.31,11/18/2025,n
26.9074,83.42754,337.72,11/18/2025,n
25.8836,78.03629,340.26,11/18/2025,n
25.90858,78.15596,333.62,11/18/2025,n
25.94268,78.34347,340.6,11/18/2025,n
25.58119,76.67498,346.4,11/18/2025,n
25.9861,78.57696,341.76,11/18/2025,n
25.99339,78.61243,339.54,11/18/2025,n
26.23377,79.80846,334.22,11/18/2025,n
25.56116,76.60862,341.3,11/18/2025,n
25.57017,76.64943,347.81,11/18/2025,n
26.44336,80.91911,331.43,11/18/2025,n
25.56041,76.60521,367,11/18/2025,h
25.54545,76.56211,336.31,11/18/2025,n
25.58502,76.74121,355.84,11/18/2025,n
25.92459,78.326,347.44,11/18/2025,n
25.55172,76.61485,345.28,11/18/2025,n
25.55247,76.61825,331.39,11/18/2025,n
25.57849,76.73595,352.18,11/18/2025,n
25.88544,78.16193,345.72,11/18/2025,n
26.01743,78.82102,331.23,11/18/2025,n
26.35054,80.49683,330.65,11/18/2025,n
25.54736,76.61959,367,11/18/2025,h
25.52627,76.54916,340.63,11/18/2025,n
25.55801,76.69196,338.71,11/18/2025,n
25.55875,76.6953,331.39,11/18/2025,n
26.01198,78.81724,340.55,11/18/2025,n
26.01299,78.82214,337.45,11/18/2025,n
26.95123,83.85616,331.06,11/18/2025,n
25.52267,76.55741,335.89,11/18/2025,n
25.56404,76.74343,344.32,11/18/2025,n
25.56478,76.74673,347.56,11/18/2025,n
25.9851,78.70954,335.57,11/18/2025,n
25.52343,76.56082,367,11/18/2025,h
25.36375,75.8786,332.44,11/18/2025,n
25.36462,75.88239,340.49,11/18/2025,n
25.51369,76.54156,348.01,11/18/2025,n
25.51755,76.55882,337.62,11/18/2025,n
25.51831,76.56223,352.96,11/18/2025,n
25.52136,76.5759,339.72,11/18/2025,n
25.90938,78.36852,332.26,11/18/2025,n
25.97235,78.67071,341.21,11/18/2025,n
26.23631,79.97595,331.18,11/18/2025,n
25.51447,76.54506,367,11/18/2025,h
25.5206,76.57249,367,11/18/2025,h
25.52387,76.6114,338.72,11/18/2025,n
25.98336,78.74657,335.39,11/18/2025,n
25.32226,75.74768,354.34,11/18/2025,n
25.32404,75.75538,343.01,11/18/2025,n
25.51036,76.57527,335.17,11/18/2025,n
25.5414,76.71416,354.84,11/18/2025,n
25.56298,76.81109,334.98,11/18/2025,n
25.56446,76.81773,337.2,11/18/2025,n
25.85538,78.15827,344.51,11/18/2025,n
25.94343,78.57712,332.7,11/18/2025,n
25.56372,76.81441,367,11/18/2025,h
25.50906,76.59371,347.6,11/18/2025,n
25.50983,76.59712,352.11,11/18/2025,n
25.53257,76.69873,333.3,11/18/2025,n
25.53333,76.7021,354.81,11/18/2025,n
25.53633,76.71552,367,11/18/2025,h
25.49704,76.56439,334.31,11/18/2025,n
25.52824,76.70346,337.02,11/18/2025,n
25.84038,78.13365,334.26,11/18/2025,n
26.85536,83.41659,330.06,11/18/2025,n
25.52749,76.7001,367,11/18/2025,h
25.36632,76.01347,334.28,11/18/2025,n
25.59734,77.0377,349.2,11/18/2025,n
25.83574,78.13485,337.01,11/18/2025,n
25.88655,78.3744,330.75,11/18/2025,n
25.53366,76.75173,367,11/18/2025,h
25.5286,76.75312,342.38,11/18/2025,n
25.88198,78.37556,337.58,11/18/2025,n
25.91792,78.54607,342.11,11/18/2025,n
26.27446,80.30041,343.9,11/18/2025,n
25.94203,78.68365,335.86,11/18/2025,n
26.104,79.46886,332.94,11/18/2025,n
25.50413,76.69214,331.79,11/18/2025,n
25.50565,76.69888,346.24,11/18/2025,n
25.8527,78.28311,330.27,11/18/2025,n
25.97372,78.85784,331.41,11/18/2025,n
25.50489,76.69551,367,11/18/2025,h
25.4868,76.63934,337.26,11/18/2025,n
27.28661,78.52811,332.71,11/18/2025,n
27.31297,78.76852,338.17,11/18/2025,n
27.36675,79.03213,334.43,11/18/2025,n
27.79143,81.50894,330.64,11/18/2025,n
27.74762,81.41988,333.64,11/18/2025,n
27.74706,81.41762,336.32,11/18/2025,n
27.49542,80.31573,340.47,11/18/2025,n
27.67231,81.7122,336.18,11/18/2025,n
27.68029,81.75613,329.38,11/18/2025,n
27.62802,81.78336,331.91,11/18/2025,n
27.62167,81.76962,335.76,11/18/2025,n
27.06885,79.2225,333.5,11/18/2025,n
27.25743,80.4068,330.61,11/18/2025,n
27.19754,80.22987,330.05,11/18/2025,n
27.1967,80.22898,334.41,11/18/2025,n
26.93605,79.13017,333.72,11/18/2025,n
27.15495,80.42162,331.98,11/18/2025,n
26.89076,79.19402,332.23,11/18/2025,n
26.89693,79.5847,331.18,11/18/2025,n
26.86385,79.44273,333.1,11/18/2025,n
26.83599,79.37113,340.73,11/18/2025,n
26.83683,79.44025,330.95,11/18/2025,n
26.8015,79.33312,337.67,11/18/2025,n
27.29016,81.86898,332.69,11/18/2025,n
27.29207,81.87142,336.67,11/18/2025,n
26.80377,79.33593,330.3,11/18/2025,n
26.70226,79.09971,330.42,11/18/2025,n
26.693,79.16471,335.11,11/18/2025,n
26.50909,78.32952,336.35,11/18/2025,n
26.72083,79.36604,330.92,11/18/2025,n
26.74692,79.58021,330.02,11/18/2025,l
26.52968,78.72306,331.28,11/18/2025,n
26.6482,79.30331,333.77,11/18/2025,n
27.34302,83.02679,329.32,11/18/2025,n
26.46155,78.46319,333.43,11/18/2025,n
27.35145,83.40787,342.53,11/18/2025,n
27.35509,83.42901,339.22,11/18/2025,n
27.33819,83.39314,335.94,11/18/2025,n
27.2288,82.76606,334.84,11/18/2025,n
27.22371,82.7579,330.51,11/18/2025,l
27.26857,83.05922,335.84,11/18/2025,n
27.29042,83.29149,337.12,11/18/2025,n
26.0393,76.93965,331.09,11/18/2025,n
27.28131,83.28015,332.17,11/18/2025,n
27.35285,83.70129,328.14,11/18/2025,n
27.36051,83.74689,344,11/18/2025,n
25.96075,76.63375,334.99,11/18/2025,n
26.0202,76.90087,329.7,11/18/2025,n
26.95289,81.48248,335.03,11/18/2025,n
27.18174,82.74858,332.85,11/18/2025,n
26.60398,79.69402,330.13,11/18/2025,n
27.3406,83.71248,337.83,11/18/2025,n
26.57314,79.58408,332.61,11/18/2025,n
27.09155,82.36642,337.04,11/18/2025,n
26.7207,80.47721,338.6,11/18/2025,n
27.29931,83.65668,336.51,11/18/2025,n
27.30426,83.68578,329.49,11/18/2025,n
27.2939,83.66644,330.64,11/18/2025,n
26.56019,79.7584,341.59,11/18/2025,n
27.10869,82.64799,331.08,11/18/2025,n
27.26363,83.55169,328.59,11/18/2025,l
27.26435,83.55589,331.91,11/18/2025,n
27.27525,83.64018,331.9,11/18/2025,n
27.25696,83.56551,337.92,11/18/2025,n
26.56008,79.75777,337.06,11/18/2025,n
27.24433,83.51162,334.78,11/18/2025,n
27.23461,83.49624,330.83,11/18/2025,n
27.23829,83.53905,350.25,11/18/2025,n
26.49378,79.51112,333.99,11/18/2025,n
25.92273,76.8093,330.07,11/18/2025,l
25.92633,76.82566,367,11/18/2025,h
26.48988,79.55811,333.93,11/18/2025,l
25.87923,76.66074,367,11/18/2025,h
27.07655,82.7053,333.19,11/18/2025,n
25.88163,76.71976,331.62,11/18/2025,n
27.21556,83.53083,339.08,11/18/2025,l
27.21627,83.53503,329.56,11/18/2025,n
25.86987,76.66691,367,11/18/2025,h
27.21212,83.53156,337.18,11/18/2025,n
27.21498,83.54836,332.67,11/18/2025,n
25.88762,76.79469,336.75,11/18/2025,n
25.87177,76.77131,335.17,11/18/2025,n
27.08555,82.86101,331.86,11/18/2025,n
25.86675,76.77268,334.37,11/18/2025,n
25.85596,76.77213,338.27,11/18/2025,n
25.85817,76.78197,332.4,11/18/2025,n
26.7526,81.10089,330.3,11/18/2025,n
25.81056,76.59434,335.11,11/18/2025,n
27.0808,82.91716,333.7,11/18/2025,n
25.85608,76.79639,367,11/18/2025,h
25.82957,76.70232,331.04,11/18/2025,n
25.85033,76.7945,354.87,11/18/2025,n
25.84531,76.79587,343.04,11/18/2025,n
25.78379,76.54778,347.72,11/18/2025,n
26.43516,79.57162,339.09,11/18/2025,n
25.77636,76.53895,338.36,11/18/2025,n
25.80316,76.65675,333.59,11/18/2025,n
25.77403,76.52872,367,11/18/2025,h
25.80937,76.70775,329.92,11/18/2025,l
25.82136,76.76062,337.99,11/18/2025,n
26.46178,79.74619,336.68,11/18/2025,n
26.49411,79.90639,333.31,11/18/2025,n
25.7981,76.65813,367,11/18/2025,h
27.02385,82.74022,332.47,11/18/2025,n
25.7699,76.60539,329.8,11/18/2025,n
27.15934,83.55583,332.67,11/18/2025,n
27.18729,83.74001,342.76,11/18/2025,n
27.06728,83.08837,329.61,11/18/2025,n
27.15874,83.62893,328.59,11/18/2025,n
25.80652,76.70637,341.65,11/18/2025,n
25.81454,76.74287,339.62,11/18/2025,n
27.14443,83.64928,328.7,11/18/2025,l
25.76849,76.60712,352.33,11/18/2025,n
27.08675,83.35119,338.61,11/18/2025,n
25.76366,76.65813,335.44,11/18/2025,n
25.77843,76.72462,342.81,11/18/2025,n
27.09955,83.4892,331.72,11/18/2025,n
25.76748,76.69942,367,11/18/2025,h
25.76168,76.69749,330.34,11/18/2025,n
25.73497,76.60194,340.16,11/18/2025,n
25.75811,76.70553,354.52,11/18/2025,n
27.12751,83.69601,334.1,11/18/2025,n
25.73573,76.60534,367,11/18/2025,h
25.74114,76.65362,354.21,11/18/2025,n
26.29963,79.29018,341.09,11/18/2025,n
25.4998,76.69685,341.58,11/18/2025,n
25.43641,76.63474,330.69,11/18/2025,n
25.87579,78.7076,333.79,11/18/2025,n
25.92737,78.95834,332,11/18/2025,n
25.85431,78.64956,341.34,11/18/2025,n
25.89346,78.83865,334.75,11/18/2025,n
25.42183,76.64225,367,11/18/2025,h
25.4296,76.70132,333.96,11/18/2025,n
25.81224,78.49355,345.67,11/18/2025,n
26.76549,83.50465,337.25,11/18/2025,n
26.76621,83.50888,348.36,11/18/2025,n
25.82598,78.58195,331.93,11/18/2025,n
26.76204,83.50538,330.71,11/18/2025,l
26.76348,83.51385,337.42,11/18/2025,n
26.76782,83.53921,334.3,11/18/2025,n
25.41031,76.66344,367,11/18/2025,h
25.41107,76.66682,367,11/18/2025,h
25.37752,76.54172,330.8,11/18/2025,l
25.90191,78.96981,341.01,11/18/2025,n
26.69512,83.15932,331.44,11/18/2025,l
25.40185,76.69803,342.19,11/18/2025,n
26.33334,81.19082,333.93,11/18/2025,n
26.77257,83.62977,340.15,11/18/2025,n
25.42469,76.82372,338.85,11/18/2025,n
25.43666,76.87709,367,11/18/2025,h
25.41963,76.82507,334.19,11/18/2025,n
25.71643,78.17827,336.25,11/18/2025,n
26.65777,83.00822,331.59,11/18/2025,n
28.19566,94.81728,338,11/18/2025,n
25.84215,78.79462,333.42,11/18/2025,n
26.67044,83.10121,346.87,11/18/2025,n
25.21005,75.95585,346.24,11/18/2025,n
